point_id,seg_id,label,lat,lon
SEG_aa94cb0ab4_005,SEG_aa94cb0ab4,choked,11.357933297297471,79.55202510625064
SEG_fef0b61042_098,SEG_fef0b61042,choked,11.301401790438923,79.78622049617093
SEG_fef0b61042_115,SEG_fef0b61042,choked,11.307549556863073,79.81098691893847
SEG_ecfab557d1_092,SEG_ecfab557d1,unclear,11.015790278519972,79.3457483260455
SEG_83c2fdf8de_008,SEG_83c2fdf8de,dry,10.649526610435808,79.24468050143321
SEG_86f3014737_002,SEG_86f3014737,choked,10.92546495924445,78.99338114366527
SEG_9f2427753f_004,SEG_9f2427753f,choked,10.96495151676078,79.0475185514155
SEG_f196fc8d93_014,SEG_f196fc8d93,flowing,11.1512200111048,79.4728975791838
SEG_39fd14b825_050,SEG_39fd14b825,flowing,11.188545893943038,79.52370482489377
SEG_f60860652b_004,SEG_f60860652b,dry,10.940566720331452,78.9632452939432
SEG_a1c305460e_053,SEG_a1c305460e,flowing,10.548727216957074,79.33787120919507
SEG_fef0b61042_094,SEG_fef0b61042,dry,11.29663344315711,79.78348795692284
SEG_fef0b61042_003,SEG_fef0b61042,choked,11.242020235237836,79.65439958364558
SEG_073be8e241_046,SEG_073be8e241,flowing,11.213282466859877,79.60111622238004
SEG_fef0b61042_091,SEG_fef0b61042,dry,11.296096499882696,79.77801027497429
SEG_c60cbfef2b_416,SEG_c60cbfef2b,flowing,10.953096538557707,78.25726447503789
SEG_138347af3c_019,SEG_138347af3c,dry,10.99830164499654,79.22782163012597
SEG_f2fafdf6e9_020,SEG_f2fafdf6e9,flowing,10.567355761103356,79.27352444390051
SEG_f2fafdf6e9_155,SEG_f2fafdf6e9,unclear,10.395577016639958,79.39192981881861
SEG_a1c305460e_117,SEG_a1c305460e,choked,10.472926103217912,79.41460524434218
SEG_e2bc7d7ff0_035,SEG_e2bc7d7ff0,dry,10.769102831984435,79.21975876766899
SEG_ea27f9c330_001,SEG_ea27f9c330,choked,11.134624134108265,79.48241832094423
SEG_2b63e0dfb7_019,SEG_2b63e0dfb7,dry,10.932888399996758,78.89599866120795
SEG_7624012b29_013,SEG_7624012b29,choked,10.903896786948328,78.73874996949463
SEG_b3832aff78_024,SEG_b3832aff78,flowing,11.1779244247963,79.4740223279993
SEG_079fe720bb_031,SEG_079fe720bb,choked,11.3329893851317,79.57929679646635
SEG_51a7a3bc3e_017,SEG_51a7a3bc3e,choked,11.322693644835809,79.5844627949983
SEG_1602f87bf9_000,SEG_1602f87bf9,flowing,10.97865984450461,79.05724205066032
SEG_a1c305460e_016,SEG_a1c305460e,encroached,10.58333946184102,79.28615861653648
SEG_591cf61356_023,SEG_591cf61356,flowing,10.8326053714119,78.93415846856183
SEG_83c2fdf8de_009,SEG_83c2fdf8de,unclear,10.648563736961975,79.24624349598916
SEG_8617c9691a_106,SEG_8617c9691a,encroached,10.907738150418052,78.72750616179768
SEG_f110ca6aa1_006,SEG_f110ca6aa1,encroached,10.737321824630571,78.78258418393375
SEG_da34fcab83_004,SEG_da34fcab83,choked,10.642369983070258,79.22939817826312
SEG_a1c305460e_009,SEG_a1c305460e,flowing,10.58540229549529,79.2735031692923
SEG_a1c305460e_111,SEG_a1c305460e,unclear,10.479709467692288,79.40723251944887
SEG_fef0b61042_032,SEG_fef0b61042,choked,11.268168209827436,79.68530797750253
SEG_685ff0249e_001,SEG_685ff0249e,dry,10.938980884457882,78.9689047818316
SEG_bb172f96d3_007,SEG_bb172f96d3,flowing,10.92778686160326,78.9129682656484
SEG_cac7a169c7_065,SEG_cac7a169c7,choked,10.712481833101387,78.91123171382556
SEG_a1c305460e_108,SEG_a1c305460e,choked,10.484083778108763,79.40420951054544
SEG_e2bc7d7ff0_057,SEG_e2bc7d7ff0,flowing,10.759982914680124,79.25208368658328
SEG_121ad386ef_208,SEG_121ad386ef,flowing,10.966501213322974,78.89245236456877
SEG_685ff0249e_013,SEG_685ff0249e,choked,10.928529598117931,78.98657676316813
SEG_da34fcab83_003,SEG_da34fcab83,flowing,10.644222182438142,79.22944461423569
SEG_fef0b61042_042,SEG_fef0b61042,choked,11.278455663186374,79.69740504504814
SEG_7704d19b24_028,SEG_7704d19b24,choked,11.343228453898616,79.57578930057035
SEG_353f0ceeb7_009,SEG_353f0ceeb7,choked,10.75027723279605,78.70889192258673
SEG_a1c305460e_025,SEG_a1c305460e,flowing,10.576835810419464,79.30061150676622
SEG_591cf61356_059,SEG_591cf61356,encroached,10.832452533027524,78.9984585217841
SEG_fef0b61042_080,SEG_fef0b61042,choked,11.294117802963386,79.75792707695844
SEG_121ad386ef_135,SEG_121ad386ef,choked,10.926431962124491,78.79032350273927
SEG_d703f4c9a0_015,SEG_d703f4c9a0,flowing,10.700617341358944,79.21158806104394
SEG_bb172f96d3_001,SEG_bb172f96d3,flowing,10.93544803832114,78.91299686923429
SEG_51a7a3bc3e_032,SEG_51a7a3bc3e,choked,11.320056353432108,79.5573466523883
SEG_401afa7a54_031,SEG_401afa7a54,unclear,10.743576015471826,79.22903158348791
SEG_7704d19b24_016,SEG_7704d19b24,choked,11.344196472104793,79.59672396020463
SEG_6f24fed444_003,SEG_6f24fed444,dry,10.798487299705076,78.98528903157182
SEG_ecfab557d1_021,SEG_ecfab557d1,flowing,10.954731742171992,79.2408786949541
SEG_f2fafdf6e9_102,SEG_f2fafdf6e9,flowing,10.472644890848926,79.35422697253665
SEG_a1c305460e_094,SEG_a1c305460e,unclear,10.5006403340233,79.38755711522288
SEG_a1c305460e_096,SEG_a1c305460e,unclear,10.497613182044429,79.38953493988596
SEG_073be8e241_066,SEG_073be8e241,flowing,11.234889919442988,79.62783917715886
SEG_b0b770d9b2_009,SEG_b0b770d9b2,dry,10.92212275253503,78.90655063714493
SEG_39fd14b825_087,SEG_39fd14b825,choked,11.218106106130392,79.58120695178117
SEG_b0b770d9b2_012,SEG_b0b770d9b2,dry,10.916683145146978,78.90621596530848
SEG_d703f4c9a0_016,SEG_d703f4c9a0,flowing,10.698913921358738,79.21227612348395
SEG_c60cbfef2b_353,SEG_c60cbfef2b,flowing,10.928491997969417,78.3543439364972
SEG_86f3014737_010,SEG_86f3014737,unclear,10.921361513089684,79.00738957295782
SEG_da34fcab83_033,SEG_da34fcab83,flowing,10.602081019747164,79.25337251048984
SEG_aa94cb0ab4_014,SEG_aa94cb0ab4,choked,11.35857713074726,79.5683515902198
SEG_d703f4c9a0_030,SEG_d703f4c9a0,flowing,10.674926516111316,79.2199938918279
SEG_fef0b61042_141,SEG_fef0b61042,encroached,11.352378150019208,79.81550920953211
SEG_da34fcab83_013,SEG_da34fcab83,flowing,10.62994314469074,79.23948783450861
SEG_ce0fc58284_060,SEG_ce0fc58284,choked,11.443069643879117,79.73049955005835
SEG_a4fd2a6d81_010,SEG_a4fd2a6d81,dry,10.82448888450397,78.89757701031793
SEG_a6bc0c4e9c_160,SEG_a6bc0c4e9c,flowing,10.784990373993484,78.78188581850146
SEG_ea27f9c330_015,SEG_ea27f9c330,dry,11.139716312509425,79.50175609600483
SEG_e2c7f2576b_001,SEG_e2c7f2576b,encroached,10.968463000506784,79.15399286454753
SEG_a1c305460e_045,SEG_a1c305460e,flowing,10.551843676612938,79.32378420782813
SEG_bb2d083299_010,SEG_bb2d083299,choked,10.945533347121396,78.99944742377528
SEG_2b63e0dfb7_007,SEG_2b63e0dfb7,dry,10.952623280608028,78.88979014646652
SEG_a6bc0c4e9c_050,SEG_a6bc0c4e9c,encroached,10.813269194939586,78.72881990018675
SEG_25c908c020_012,SEG_25c908c020,encroached,10.729325140552522,79.20343495629545
SEG_a1c305460e_014,SEG_a1c305460e,choked,10.5837578581474,79.28251344705417
SEG_aa94cb0ab4_021,SEG_aa94cb0ab4,dry,11.359297681904184,79.58120042591887
SEG_a1c305460e_012,SEG_a1c305460e,flowing,10.584221799037428,79.278875323401
SEG_a1c305460e_015,SEG_a1c305460e,dry,10.5835464379381,79.28433578886909
SEG_079fe720bb_033,SEG_079fe720bb,dry,11.332695432818786,79.57572263780617
SEG_c60cbfef2b_370,SEG_c60cbfef2b,flowing,10.940966534860062,78.3270522702362
SEG_a1c305460e_042,SEG_a1c305460e,flowing,10.556281436819264,79.32157696143129
SEG_fef0b61042_139,SEG_fef0b61042,encroached,11.348864705033,79.81461726559431
SEG_ea27f9c330_014,SEG_ea27f9c330,unclear,11.138534779966449,79.5004732798678
SEG_aa94cb0ab4_016,SEG_aa94cb0ab4,dry,11.358788723974977,79.57202254025003
SEG_b706dc4edc_054,SEG_b706dc4edc,dry,10.882074620828186,78.68057792428272
SEG_da34fcab83_019,SEG_da34fcab83,flowing,10.619413596031622,79.23975141450971
SEG_51a7a3bc3e_012,SEG_51a7a3bc3e,unclear,11.323163321731675,79.59348674934509
SEG_f9f9b10fbf_008,SEG_f9f9b10fbf,dry,10.730971619948493,78.73847132289607
SEG_f2fafdf6e9_057,SEG_f2fafdf6e9,dry,10.530046902471602,79.31587167606197
SEG_62ceafc79e_013,SEG_62ceafc79e,encroached,11.260999943318788,79.65648566025794
SEG_ce0fc58284_047,SEG_ce0fc58284,flowing,11.420558220937249,79.72799841500785
SEG_a1c305460e_069,SEG_a1c305460e,flowing,10.529093845373875,79.35562048045425
SEG_9b47901941_010,SEG_9b47901941,dry,10.95608969316702,79.01961256449724
SEG_86f3014737_012,SEG_86f3014737,dry,10.921914550118432,79.01110082239289
SEG_e419b61ba5_003,SEG_e419b61ba5,flowing,11.368726897194732,79.55764027224522
SEG_c60cbfef2b_086,SEG_c60cbfef2b,unclear,10.748318981160445,78.61172184786079
SEG_a1c305460e_106,SEG_a1c305460e,unclear,10.485471546238552,79.40088444354295
SEG_da34fcab83_037,SEG_da34fcab83,unclear,10.599236698844384,79.26023840881514
SEG_c1a0050c39_009,SEG_c1a0050c39,dry,10.93003563323534,78.93372153131955
SEG_ea27f9c330_025,SEG_ea27f9c330,unclear,11.14612101982813,79.51460305741715
SEG_046fa3bf86_003,SEG_046fa3bf86,dry,11.3766316883336,79.54178202824643
SEG_9c8e94a07f_009,SEG_9c8e94a07f,flowing,11.394948363836848,79.54789576394087
SEG_a6bc0c4e9c_074,SEG_a6bc0c4e9c,flowing,10.795676181445808,78.73911218142521
SEG_c60cbfef2b_420,SEG_c60cbfef2b,flowing,10.954216734779832,78.25003549458559
SEG_a1c305460e_033,SEG_a1c305460e,choked,10.567216418032109,79.31152374595764
SEG_138347af3c_034,SEG_138347af3c,unclear,10.997715069617993,79.2553948363414
SEG_a6bc0c4e9c_041,SEG_a6bc0c4e9c,flowing,10.812618672374017,78.71602120279212
SEG_c60cbfef2b_087,SEG_c60cbfef2b,flowing,10.750105695033357,78.6117149014495
SEG_aa94cb0ab4_009,SEG_aa94cb0ab4,encroached,11.358299188267136,79.55936086346992
SEG_bb172f96d3_004,SEG_bb172f96d3,dry,10.93193507399016,78.90909893959343
SEG_d703f4c9a0_038,SEG_d703f4c9a0,flowing,10.661899954021292,79.22682531807887
SEG_f2fafdf6e9_049,SEG_f2fafdf6e9,dry,10.53582370416209,79.30312856050423
SEG_a1c305460e_032,SEG_a1c305460e,choked,10.568204306625663,79.30998437534637
SEG_f2fafdf6e9_118,SEG_f2fafdf6e9,dry,10.44726205071954,79.36234406717514
SEG_a1c305460e_061,SEG_a1c305460e,flowing,10.538862854563652,79.34712677624569
SEG_edd9d7381d_007,SEG_edd9d7381d,choked,11.125053517821502,79.48016571596865
SEG_83c2fdf8de_005,SEG_83c2fdf8de,dry,10.65173273042274,79.23971962009192
SEG_a1c305460e_007,SEG_a1c305460e,flowing,10.58641588525298,79.26999413326784
SEG_fef0b61042_004,SEG_fef0b61042,flowing,11.241627072774213,79.65615632103494
SEG_62ceafc79e_037,SEG_62ceafc79e,choked,11.297350894876123,79.65859120055362
SEG_a1c305460e_019,SEG_a1c305460e,flowing,10.582772891081389,79.29163280459775
SEG_bb2d083299_005,SEG_bb2d083299,dry,10.93745557321212,79.00148397351832
SEG_a1c305460e_008,SEG_a1c305460e,flowing,10.585792225302034,79.27171111454172
SEG_685ff0249e_004,SEG_685ff0249e,dry,10.936767845312112,78.9737418971223
SEG_da34fcab83_015,SEG_da34fcab83,flowing,10.626642960586766,79.24106208507347
SEG_401afa7a54_030,SEG_401afa7a54,dry,10.744104900708388,79.22727387603884
SEG_320fb56811_016,SEG_320fb56811,choked,10.928098986830928,78.75276055102987
SEG_185d2295bb_005,SEG_185d2295bb,dry,10.925170239833056,78.91922767900807
SEG_f2fafdf6e9_031,SEG_f2fafdf6e9,dry,10.55133776584844,79.2822042285961
SEG_ea27f9c330_044,SEG_ea27f9c330,choked,11.16974621507508,79.52987644125561
SEG_7704d19b24_011,SEG_7704d19b24,flowing,11.344727494369655,79.60567890240937
SEG_a1c305460e_030,SEG_a1c305460e,flowing,10.570890966811277,79.30754371545014
SEG_a1c305460e_056,SEG_a1c305460e,flowing,10.544008899551528,79.34013462206913
SEG_121ad386ef_148,SEG_121ad386ef,flowing,10.927678566513991,78.81232884863944
SEG_39fd14b825_052,SEG_39fd14b825,flowing,11.190287276832487,79.52689329686598
SEG_f2fafdf6e9_142,SEG_f2fafdf6e9,flowing,10.414303914223243,79.38431910087671
SEG_3783821264_002,SEG_3783821264,encroached,10.732612249523884,78.70743332138643
SEG_073be8e241_053,SEG_073be8e241,flowing,11.22187526341258,79.61038182696718
SEG_a1c305460e_003,SEG_a1c305460e,flowing,10.592003356997324,79.26562182659829
SEG_d703f4c9a0_006,SEG_d703f4c9a0,flowing,10.71474295602559,79.21741459434422
SEG_079fe720bb_015,SEG_079fe720bb,flowing,11.334377829511876,79.60632275803624
SEG_f94e1ebbc4_000,SEG_f94e1ebbc4,flowing,10.739607393757728,78.73809617766287
SEG_a1c305460e_109,SEG_a1c305460e,flowing,10.482780280933644,79.40548638306366
SEG_c60cbfef2b_424,SEG_c60cbfef2b,flowing,10.956744624764266,78.24321996345165
SEG_ea27f9c330_024,SEG_ea27f9c330,choked,11.14495683925512,79.51388483737534
SEG_cac7a169c7_045,SEG_cac7a169c7,dry,10.706732119424396,78.88116605567689
SEG_86f3014737_001,SEG_86f3014737,choked,10.926232469899649,78.9916727647197
SEG_edd59143a1_006,SEG_edd59143a1,choked,10.733185965155936,78.76842665211186
SEG_edd9d7381d_004,SEG_edd9d7381d,encroached,11.120011084255028,79.47797841438286
SEG_88870b49a3_077,SEG_88870b49a3,flowing,11.185389369709185,79.58279335932502
SEG_f2fafdf6e9_011,SEG_f2fafdf6e9,flowing,10.577540654523476,79.26337561053715
SEG_f2fafdf6e9_174,SEG_f2fafdf6e9,dry,10.371382973204772,79.4140195632413
SEG_c60cbfef2b_094,SEG_c60cbfef2b,flowing,10.75798033782214,78.60272028898576
SEG_2b63e0dfb7_003,SEG_2b63e0dfb7,flowing,10.959388210804024,78.89245580053279
SEG_c60cbfef2b_390,SEG_c60cbfef2b,flowing,10.933845069109548,78.2954755891084
SEG_a1c305460e_082,SEG_a1c305460e,flowing,10.513443383386315,79.37082972274098
SEG_c60cbfef2b_321,SEG_c60cbfef2b,flowing,10.917203395857422,78.3923114797931
SEG_da34fcab83_032,SEG_da34fcab83,choked,10.602645603786424,79.25158838811089
SEG_f2fafdf6e9_075,SEG_f2fafdf6e9,flowing,10.513021923780377,79.34179679135185
SEG_ea27f9c330_018,SEG_ea27f9c330,flowing,11.142568030064048,79.50387147548973
SEG_f9f9b10fbf_004,SEG_f9f9b10fbf,dry,10.723445412922914,78.7367314538331
